名称,纬度,经度
松岗天虹商场北,22.76405339,113.84753
松岗邮政,22.7654619,113.842797
东方居委会,22.76628625,113.8408681
高士拉链,22.70254181,113.7812136
和裕工业区,22.69857139,113.7808672
秀西路口,22.69469594,113.7805298
莱尔德电子,22.69023358,113.7801524
北方俊亿工业园,22.68372047,113.7795957
航盛电子,22.68023312,113.7794487
泰华阳光海,22.57506013,113.8548064
翻身派出所,22.57199296,113.8848302
富年华,22.57152793,113.8828747
泰华锦绣城,22.57336791,113.8849983
上川建安路口,22.57587319,113.8885643
建安新村,22.57798872,113.8909947
铁仔山公园,22.59890242,113.8643656
固戍村,22.60466243,113.8611255
劲力集团,22.60778594,113.858195
桃源居人行天桥,22.61192034,113.85479
宝安桃源居西,22.61439216,113.8536011
鹤洲立交,22.62053374,113.849513
联升百货,22.60126307,113.8455415
东华格林第二幼儿园,22.59789797,113.8423135
固戍东山幼儿园,22.59642925,113.8412208
沙边路口,22.59537978,113.8386272
沙边市场,22.597849,113.8378239
南昌路口,22.60414347,113.8352638
运昌航城大道路口,22.60505214,113.8329807
万家和百货,22.69513048,113.7877557
德金花园,22.69138102,113.7823146
美祥顺,22.71033236,113.7839877
中富厂,22.71019071,113.7878339
学府花园南,22.73863429,113.7915924
学府花园,22.74257665,113.7919349
星智机电,22.74762386,113.7924107
华丰第二工业园,22.61024794,113.8316709
广田深亚油站,22.80780936,113.8635767
罗租中新村,22.67281026,113.9306345
赐昱幼儿园,22.68895775,114.2431758
明峰大厦,22.68824143,114.2395561
嶂背一村综合市场,22.68732824,114.2378426
敏俊捷印刷,22.69526222,113.8185983
凤凰学校,22.69741177,113.831925
凤凰塔西,22.69451708,113.8311651
书香门第,22.60185946,114.0411298
大岭社区,22.63790527,114.0180157
兰竹东路东,22.71809799,114.3896601
沙井新城市广场,22.76107514,113.8041672
粤美特加油站,22.76237917,113.8009541
安浩瑞工业区,22.70762187,113.7934928
雅达厂,22.70754028,113.7877419
日东精密厂,22.70762354,113.7835841
雅兰仕,22.70804947,113.7788357
步涌市场东,22.75690348,113.8114122
沙井北环路口,22.75030323,113.8040246
蚝四村,22.74749305,113.8034272
水产市场,22.74293584,113.8019418
洪圣古庙,22.74098331,113.8001164
南沙派出所,22.72050441,113.8008385
沙井马鞍山,22.71621804,113.8123223
三扬轴业,22.72272424,113.7794649
钟屋,22.62651719,113.8449744
福中工业区,22.66293103,113.8187658
劲嘉彩印,22.66114708,113.8185915
下十围第一工业区,22.65925813,113.8152066
下十围市场,22.6554882,113.8169615
下十围新街,22.65682909,113.8154474
福永鼎丰科技园,22.67910188,113.7881325
同州电子厂,22.68412859,113.7880571
双金惠工业区,22.68786157,113.7879666
和平市场,22.69277022,113.7878611
和平中英文学校,22.69701981,113.7883108
永联学校,22.58025502,113.8937281
上合市场,22.58339289,113.8973727
蚝一濠景城,22.73879022,113.7846152
西沙蚝乡路口,22.74414517,113.7850107
嘉晶电子,22.74558901,113.785218
松岗信隆厂,22.77584441,113.8012961
江边工业五路,22.77641562,113.7979619
崇辉厂,22.77668402,113.7964292
金鹏城酒店,22.77200905,113.8313366
松河瑞园,22.77142909,113.82699
新桥市民广场,22.72758087,113.8240429
松瑞路口桥,22.77190834,113.8309376
同乐广场,22.71794821,114.3067805
长湖围社区,22.71457823,114.3083785
同德路,22.71548504,114.3105244
雅胜厂,22.7408716,114.2670823
金源路口,22.68003485,114.2255247
南头检查站（关外）01,22.55569809,113.9053524
南头检查站（关外）02,22.55564406,113.9054445
南头检查站（关外）03,22.55559403,113.9055295
南头检查站（关外）04,22.555562,113.9056235
南头检查站（关外）05,22.55552894,113.9057716
南头检查站（关外）06,22.55549691,113.9058686
曦城3号门,22.59269644,113.9007802
曦城商业中心,22.59760411,113.8969805
鑫豪盛大洋工业园,22.69246192,113.811627
好万年百货,22.71866894,113.7791135
和一村,22.71363602,113.7788664
锦程文丰大厦,22.72454813,113.7797884
蚝四工业园,22.7314661,113.8444655
水围路口,22.76734799,113.8386643
凤凰花苑,22.68570551,113.8254614
瓦窑花园,22.58535423,113.901454
兴东居委会,22.58490007,113.9079252
黄田,22.62966974,113.843282
翠湖花园,22.6385693,113.8355223
兴围路口,22.64633694,113.8291137
怡丰酒店,22.65544471,113.822003
怀德翠岗,22.66014127,113.8222885
新桥路口,22.74049208,113.8250728
幸福居,22.74236174,113.825189
新桥新和路口,22.75006461,113.8258182
沙四科技园,22.74815055,113.7854463
沙井边防站,22.75149704,113.7858149
和二才生围路口,22.71481265,113.7906829
大王山居委会,22.71446149,113.7987197
权升汽修厂,22.77062728,113.819541
江边公交总站,22.77565709,113.8165867
江边社区,22.77465378,113.8114
嶂背步行街,22.68574675,114.2383372
友爱门诊,22.68464284,114.2376727
园湖横一巷,22.6822383,114.2343866
华晟捷,22.68127331,114.233853
坪山河湿地公园,22.69724663,114.369054
坪山天虹,22.68287759,114.3251775
第七高级中学,22.73725954,113.7790101
南头检查站（关外）07,22.55545488,113.9059476
南头检查站(关内)19,22.5542026,113.9068589
南头检查站(关内)18,22.55404971,113.9066329
南头检查站(关内)17,22.5540267,113.9066449
深南北环立交（关内）15,22.55395873,113.9065909
凤凰天桥,22.6886036,113.8269352
沙头工业区,22.72539267,113.8006167
南沙派出所西,22.72050217,113.7995133
大王山村,22.71725731,113.7996649
大王山新村南,22.7156417,113.8002273
310总站,22.71525719,113.8004569
沙头市场,22.72423585,113.8005345
东塘街路口,22.73574795,113.8019333
新桥市民广场南,22.72395042,113.8248473
东塘村围仔,22.73710561,113.8013858
上南路口,22.71873258,113.8432492
黄埔社区,22.71654261,113.842349
南洞村口,22.71403673,113.8414609
德昌天桥,22.72519219,113.8446483
新沙路口,22.72246869,113.8444931
日清电子,22.67913721,113.792385
桥塘路中,22.69914522,113.802093
桥头市场,22.69455966,113.8010948
宝安客运中心南,22.5926532,113.8808155
西乡盐田大门,22.57936678,113.8619729
宝安文具批发市场,22.58482241,113.8679024
福安楼,22.58635074,113.8909171
宝安地铁站,22.55695047,113.8762268
沙浦围居委会,22.77598091,113.820798
东方派出所,22.75781359,113.8401126
松岗工程质检站,22.75812576,113.8347315
红星社康中心,22.7678189,113.8326775
福桥,22.67312782,113.8005479
新丰苑,22.71672262,113.8217805
茭塘村口,22.72575622,113.8038998
西环路口,22.72684123,113.7945109
深南北环立交（关内）14,22.55392476,113.9065259
深南北环立交（关内）13,22.55385782,113.9064068
深南北环立交（关内）12,22.55385182,113.9064108
南头检查站(关内)11,22.55380986,113.9063118
深南北环立交（关内）08,22.55369397,113.9060578
龙腾社区,22.68567648,113.9269487
石岩影剧院,22.68259987,113.9332964
石岩新村②,22.67649169,113.9201661
恒富花园,22.69434518,113.9356241
劲嘉松岗工业园,22.81069008,113.8534362
立才学校,22.73819731,113.7921747
园湖大厦,22.68005386,114.2345068
五园小学,22.6167055,114.0676269
黄金山公园,22.63994443,114.0620939
布吉国土所,22.61007742,114.1211817
三联路口,22.62843365,114.1037693
田洋五路,22.7592378,113.8697127
松岗红星社区,22.76899464,113.8371011
翡翠市场,22.76970864,113.8377838
松岗桥底佳华,22.77140244,113.8413419
松岗桥底,22.7708123,113.8428699
生活缘,22.77263231,113.8359187
福永医院凤凰分院,22.69454278,113.8283416
凤凰油站,22.70000799,113.8275882
稔田社区,22.70183851,113.8275821
稔田北人行天桥,22.70569383,113.8282857
新桥南环路口①,22.71249485,113.8297833
上寮花园,22.7224992,113.8298318
上南派出所,22.72161171,113.8326564
马鞍山信用社,22.71666282,113.8133509
华伦科技园,22.70484213,113.835868
兴围第三工业区,22.70348239,113.839694
铁鹰厂,22.70231814,113.8416421
华益盛工业园,22.70145369,113.8384479
金凤凰购物广场,22.69880852,113.836875
润恒鼎丰高新园,22.7051576,113.7815852
泽台电子,22.72699218,113.7899434
沙一万安工业区,22.72724473,113.7854777
华丰国际智造城,22.72740167,113.7832281
兴英科技北,22.72751226,113.7805778
建溢集团,22.80411034,113.8753227
正大安工业城,22.80904198,113.8746342
罗田龙山六路路口,22.81637814,113.877935
兴围,22.63817262,113.8244126
乐惠多购物广场,22.67641066,113.8060585
盛世广场,22.67181596,113.8045129
宝冠路口,22.62815246,114.1394342
中海信工业园,22.63344659,114.1375674
龙山工业区,22.60240801,114.1332163
聚友工业园,22.67833858,113.8881654
鸿图工业园,22.62608687,113.8617274
东部电厂,22.57196079,114.4439297
冠城产业园,22.79832915,113.8980115
朱坳水厂,22.60007758,113.867135
万丰小学,22.72886331,113.8191697
沙井自来水公司,22.729709,113.8447012
新玉新发二路口,22.73129839,113.8532047
龙璟印刷工业园,22.72842935,113.8609122
花果山居委会,22.77395986,113.8392283
碧头第三工业区,22.77952042,113.8014232
碧头文化广场,22.78100857,113.8000366
碧头工业大道北,22.78250481,113.7986892
碧头文武学校,22.780459,113.8053801
福海和平中心,22.69047373,113.7878221
中粮创芯公园北,22.58412796,113.9132046
雪花啤酒厂,22.58723555,113.9169618
新安税务,22.57828642,113.9066293
洪浪北地铁站,22.57580473,113.9037756
灵芝公园北,22.5748342,113.9024401
西乡路口,22.57944536,113.8801985
宝安交通运输局,22.56316199,113.8970007
宝安万佳,22.55959295,113.9010094
耀邦厂,22.74408208,114.3807252
坪山光祖公园,22.73453298,114.3713781
坑梓沙梨园小区,22.7432153,114.3661283
光祖北路,22.74223711,114.366535
信义家园,22.6622029,114.2047769
嘉丽厂,22.66187108,114.2078844
嘉华路,22.66107529,114.2079155
窝肚市场,22.66025377,114.2097512
六约公园,22.63509645,114.1819439
窝肚路口,22.65818613,114.2096922
标尚学校东,22.80274081,113.8567272
中亭东路口,22.75957674,113.8189752
中亭北路口,22.75952861,113.8178361
后亭社区,22.75298921,113.8160026
光明交通局,22.75797317,113.9332506
大工业区党群服务中心,22.73041375,114.3772163
坑梓影剧院,22.74020975,114.3682159
新羌居委,22.80380474,113.9380613
光明中心站,22.76572404,113.9399624
国际自行车赛场,22.68575441,114.201814
坪山总站,22.68922064,114.3360029
科展,22.72540328,114.088904
凌屋小区,22.72163701,114.0916829
版画基地,22.74267568,114.087033
岭脚村,22.69697226,114.3733273
碧岭现代精密厂,22.66912718,114.2764486
京宜工业区,22.67109996,114.2812891
石夹路口,22.67240211,114.2840128
光明大道换乘站,22.75460719,113.9306853
凤凰城地铁站南,22.74823422,113.9263551
华南城金威广场,22.67958445,114.1224506
大山路口,22.65183628,114.1507522
海洋世纪工业园,22.66716337,114.0596601
黄军山社区,22.64242954,114.055149
坂田夜市,22.63107454,114.052297
大发埔村路口,22.63337017,114.0506249
莲花山总站,22.55089015,114.0452796
蛇口广场,22.48797608,113.9269102
黄埔雅苑总站,22.54558456,114.0467478
双龙地铁站①,22.73083487,114.2712205
龙岗COCOPark东,22.69510854,114.2259984
水晶之城,22.6710582,114.2166754
独竹,22.65635719,114.2086312
西乡桃源居总站,22.62213025,113.8564973
开屏花园,22.57349349,113.8794838
翻身小学,22.56965145,113.8834566
应人石村,22.64138023,113.9235826
大福老村,22.66432222,114.2368402
园山风景区,22.64797216,114.2330603
春园路口,22.59639593,113.9746365
深大总医院南,22.59429157,113.9830483
中科院研究院,22.59528959,113.986334
中科院深圳先进院,22.59496885,113.9875899
塘坑仔西,22.59956687,114.1818058
兰科中心,22.6007791,114.1787317
新田公园,22.60449903,114.1714559
大望社康,22.60380554,114.1700823
三区金融街,22.56076171,113.9052281
汉宝大厦,22.56836849,113.8976268
华盛辉大厦,22.5822216,113.8556519
盐田村委,22.58417523,113.8576132
宝安法院,22.5591912,113.9068246
沁园公园,22.55719124,113.9045821
壆岗市场,22.73347608,113.8181567
万丰公园路口,22.7216237,113.8156297
泉宝工业区,22.6922448,113.9183027
美益肉联厂,22.7270084,113.8865955
亿和模具,22.73184435,113.8873721
田寮工业区,22.74071635,113.8843759
尚荣科技,22.68859028,114.2990926
富安街,22.68796316,114.1336638
马塘村,22.75722426,114.317745
同兴厂,22.78483757,114.2837358
龙西公交场站,22.75609678,114.2407347
龙东社区,22.72736327,114.2838764
龙东上井总站,22.71621213,114.2768064
圣淘沙,22.5753767,113.858656
富通城二期,22.57205545,113.8554811
大益广场,22.58199219,113.8648927
富通城三期,22.5684495,113.8520063
金碧实验学校,22.5911374,113.8768236
艺丰花园,22.57391002,114.0614427
深南电路,22.78573984,114.2985091
大水坑一村,22.73469611,114.0010128
宝源科技总站,22.73448581,113.9968474
观澜新田总站,22.70903742,114.0941265
坪山围,22.69584881,114.3355611
汤坑站,22.66973774,114.3075945
秀新村,22.74322093,114.3690311
富通城五期,22.57261332,113.8496374
玉湖湾花园,22.57492725,113.846703
恒生医院,22.57874021,113.8481353
67区总站,22.57782111,113.9152347
宝安桃花源总站,22.61225421,113.8836742
五和雅南路口,22.6072862,114.0535491
怡景新村,22.5692825,113.8876027
后瑞总站,22.63813278,113.8314064
白坭坑社区,22.65686051,114.1520062
天濠广场,22.69507517,114.1069851
天鹅工业区,22.67745353,114.153952
山厦市场,22.70594528,114.1099315
吉厦早禾坑工业区,22.62766497,114.1590358
木棉湾总站,22.60895618,114.1297542
灵芝园,22.57305255,113.9052003
江豪步行街,22.80900417,113.8893934
李松蓢路口,22.800356,113.884259
马田北环路口,22.7997292,113.8809125
三围村委,22.60961107,113.8462557
三祝里村,22.68524254,113.9488504
应人石路口,22.64378879,113.9209088
佳业达公司,22.65869468,113.9084406
雅信通公司,22.65821354,113.9068513
新兴工业集团,22.77650651,113.867251
公明中行,22.7764033,113.9006354
富民广场,22.73594732,113.9869823
白花广场东,22.73850851,113.9919556
李松蓢社康,22.80169277,113.886815
李松蓢新村,22.80329245,113.8801772
六约新村,22.64485246,114.1662803
欧洲城总站,22.55876457,113.9608823
高发科技园总站,22.55786895,113.9697383
大冲都市花园,22.54709609,113.9489042
城市山谷,22.55018388,113.948902
大洋童心幼儿园,22.69459935,113.8143079
景山实验学校,22.69532999,113.8168887
新赛斯电子,22.6963553,113.8193182
将石路口,22.74884218,113.8830627
东方路口,22.75645343,113.8745124
世峰科技园,22.76999731,113.8715684
多家福商城,22.74632141,114.3686611
福星大厦,22.53848995,114.0775894
福星路中,22.53615831,114.0772716
华星光电,22.74145041,113.9193063
东长路口,22.74037841,113.9126247
美景花园,22.75843745,113.936587
笔架山石场,22.63324269,113.9209625
谷峰石材厂,22.62924946,113.9209008
牛成村,22.6147601,113.9206708
铁岗水库西门,22.6109624,113.8836713
丽湖花园总站,22.63214186,114.1009178
中盛科技园,22.65584201,114.1125658
布龙立交,22.61442356,114.1244768
福田海关,22.51609434,114.0590794
绒花路口西①,22.5108854,114.0497001
广岭小区,22.55953854,114.1490096
福田交通枢纽,22.53465477,114.007319
滨河总站,22.53832856,114.0866622
海滨中学,22.56173651,113.8917475
石鸿花园,22.55764547,113.896854
恒生医院总站,22.57954955,113.8465885
翻身裕安一路口,22.56633948,113.886869
雅豪轩,22.57759996,113.8884221
流塘村,22.58091599,113.8813861
大凤村,22.64818893,114.2350384
大康社区工作站,22.64578074,114.2236111
山子下安康路口,22.64551664,114.22219
328工业区,22.64874756,114.2153815
梧桐山市场,22.59517803,114.187211
西丽动物园总站,22.59862174,113.9614356
丽山路南,22.58677465,113.9601131
万科红,22.60053647,114.1226692
求水山公园,22.60354787,114.137867
石岩南岗工业区,22.65528911,113.9069255
田寮公园,22.73172327,113.8992385
简上社区公园南,22.63624644,114.0053862
英才学校,22.76977457,113.8738244
深坑工业区,22.64270453,114.1719298
振业城,22.64140206,114.174212
龙珠花园③,22.60748971,114.1210987
翠枫豪园总站,22.61456374,114.0967078
宝坪路口,22.69099079,114.2739387
梅园路①,22.56471741,114.1019824
琼宇路,22.55387341,113.9417485
淘金山绿道南站,22.5853737,114.1436824
淘金山小区,22.58756635,114.1393596
海月路中,22.50236278,113.9299809
万家百货,22.73112101,113.8225336
沙井油站,22.73229305,113.8054283
和二村,22.71459905,113.7881924
同乐学校,22.56441063,113.9162264
南山公安分局,22.54521461,113.9189898
松坪山,22.56035056,113.9526599
白石洲西,22.5461186,113.9600767
香山西街路口,22.551772,113.9609356
新塘街,22.54963621,113.9620774
南园村东,22.51766165,113.9135537
南园村,22.52182841,113.9136905
向南村,22.52642535,113.9135182
中油大厦,22.52204219,113.9175397
深大北门②,22.54279766,113.9323652
后海滨路口,22.50787859,113.9345372
深圳湾口岸,22.5071194,113.9438874
滨海科苑立交,22.52407665,113.9393755
弘雅小学,22.57895727,113.8870624
公明居委会,22.78561684,113.8858269
宝安十三区,22.57548329,113.8862517
新乐社区,22.55470141,113.9007025
荣超滨海大厦,22.55252621,113.8743871
东大路中,22.55895428,114.5307104
长沙头,22.55231401,114.5619625
和平服务区,22.5525479,114.5619014
联大工业园,22.73467292,113.967943
育新学校,22.73806157,113.9531956
光明城站,22.73651918,113.9487144
宝江工业区,22.66020749,114.1194683
辅城坳总站,22.70378025,114.0976669
孖岭社康中心,22.57109275,114.0597503
松坪山总站,22.55974446,113.9514241
丰泽湖山庄,22.59396554,114.0499533
龙塘新村北,22.63607743,114.0101086
龙塘新村,22.63342864,114.0119064
790总站,22.62667413,113.8549033
宝安电子数码城西,22.56931138,113.8901244
牛根坳创意园,22.78693648,113.9448422
光明凤凰学校,22.74269438,113.9439613
南凤派出所,22.74043368,113.9436509
大康路口,22.6492678,114.208773
龙岗第三人民医院南,22.6504105,114.2071486
隆盛花园,22.65117717,114.1978763
排榜市场,22.65353883,114.1935289
腾昌一路,22.65489006,114.1896122
港湾生活小区,22.48375344,113.8823686
大族云峰东,22.62404606,114.0669598
781总站,22.73459157,113.8501062
上高坡工业区,22.71071076,113.8404024
新二警务室,22.72685375,113.8440828
马山头第五工业区,22.77134757,113.8743702
荣健农批,22.7693888,113.8681051
杜邦公司,22.76154685,113.9176475
新村后门,22.69783881,114.0261617
茜坑老村,22.68985175,114.0246794
上围村口,22.68666881,114.0731903
育才三中,22.49965,113.9298442
北斗人行天桥,22.54633078,114.1331227
沙井中心客运站,22.7297115,113.8376019
南山设计产业园,22.55004896,113.9182758
中山公园东门,22.55160962,113.9185076
玉泉南山路口,22.54917321,113.9201032
沙河医院,22.54509243,113.9640227
沙河街,22.54680214,113.9637082
纯水岸西,22.55218883,113.9655579
侨城馨苑,22.5525783,113.9619595
华联花园,22.52550857,113.9145921
向南东村,22.52736366,113.9167816
荔园大厦,22.52646551,113.9219628
阳光棕榈园,22.53120638,113.9083007
高新南十一道,22.52738281,113.9423693
深圳湾体育中心,22.52478321,113.9442288
南外科苑小学,22.52735242,113.9440739
大冲①,22.54312513,113.9508012
桃源康复中心,22.58875672,113.959596
科发路,22.54623916,113.943176
宝城三区,22.55915066,113.9025742
罗岗派出所,22.59804577,114.1208408
石岩消防中队,22.70162724,113.9138621
石岩径贝村,22.69345867,113.9158933
同乐总站,22.71917093,114.3148598
翠隆花园,22.6219777,114.1090227
五和地铁站北,22.63011088,114.0539172
梅花山庄,22.63286465,114.0410618
滨海雅苑,22.6351662,114.4275125
龙湖学校,22.68551213,114.1080111
明华电子厂,22.69714753,114.0947368
启英学校,22.69357269,114.0968518
大观邸,22.66760702,114.1438826
北门坳,22.70064548,114.1312074
平湖社保站,22.70627127,114.1276995
上塘工业区,22.63415584,114.0148942
东二市场,22.6402067,114.0166507
上塘村委,22.64229274,114.0168511
西头东苑,22.64334708,114.0156089
西头新村,22.64553606,114.0137362
凤凰居委会,22.73603743,113.9434216
宏发高新产业园,22.73866889,113.8887312
塘尾羽毛球馆,22.73942211,113.8958787
巨基四季名苑,22.74742871,113.8297008
岗头村总站,22.66408916,114.0662905
华为高速路口,22.66617235,114.0535862
稼先路南,22.65587247,114.0524812
华为基地路口,22.66644648,114.0552374
创维工业园,22.64145,113.9147388
创维路口,22.6418551,113.917994
长城电脑,22.68995506,113.9503576
西田锦绣工业园,22.80802868,113.8989865
下村第五工业区,22.80021489,113.8916092
金湖湾园区,22.73539201,114.0076382
大水坑社区,22.73190305,114.0026219
白石科苑路口,22.53566169,113.9417137
玉泉艺园路口,22.54922666,113.9224441
方鼎华庭,22.55519089,113.9209184
南山农批市场,22.56039921,113.9192188
新安学院,22.55967897,113.9641495
龙井工业区,22.56614605,113.9551939
光前村,22.56514627,113.9580056
龙井北路,22.56973192,113.9529907
南山残联,22.52829157,113.9100461
大新村,22.53289813,113.9104188
科苑地铁站,22.53147904,113.9411238
深大北门①,22.54238631,113.9356598
坝光路口,22.63117033,114.4326188
鹤坑桥洞,22.78905025,114.3280144
鹤坑居民小组,22.78801156,114.3264628
龙壁路口,22.63707148,114.051179
十二号路,22.50951492,113.8851385
南方科技大学②,22.59488384,113.9935339
南方科技大学,22.5957299,113.9954509
石岩汽车总站,22.68665982,113.9233089
四海,22.50381922,113.9218792
上横朗,22.6806912,113.9739886
光明文化馆,22.77821896,113.8981829
新围第二工业区,22.76937672,113.9042355
南山垃圾发电厂,22.48683156,113.87247
海星码头,22.49493464,113.8695973
桃花园总站,22.50708011,113.9118165
科苑南公交总站,22.52718408,113.9417262
奥萨医药,22.55268622,113.9334674
宝祥工业园,22.69562094,113.7790679
凤凰社康中心,22.70181921,113.8306192
凤凰派出所,22.6963644,113.8310507
广生医院,22.69898452,113.8234902
桥头小学,22.69031161,113.8033598
福永码头,22.66100274,113.7965008
二村市场,22.73173332,114.00421
三村路口,22.73197389,114.0063317
中兴工业园一号岗,22.57991884,113.928706
中兴工业园二号岗,22.5820594,113.9315524
深大文科楼,22.54229321,113.9320315
松和小学,22.64468099,114.0343379
工业路口,22.65085053,114.0121786
龙华区委区政府,22.69909347,114.0418752
贝尔路地铁站,22.64566043,114.0613061
上石家村口,22.76619388,113.8978764
金谷动力,22.76476917,113.8940587
上石家市场,22.76430691,113.8917726
光明实验学校东,22.75894813,113.9087353
科技园①,22.54323512,113.9427937
研祥科技大厦①,22.54702246,113.927529
高发科技园,22.55697419,113.9732393
麒麟花园,22.5492295,113.9250806
研祥科技大厦②,22.54871329,113.9282903
宝珠花园,22.57425474,113.9511297
珠光地铁站②,22.57124265,113.953893
珠光村①,22.57454892,113.9540565
珠光地铁站①,22.57124268,113.9567896
南山市场①,22.52895759,113.9143779
南山市场②,22.52993679,113.9140629
荔苑小区,22.53082359,113.9177861
高科技中心,22.54050177,113.9410053
老办公楼,22.4731694,113.8758595
赤湾港,22.48067176,113.8813714
万众城家居广场,22.63338217,114.0364008
锦绣江南,22.63656332,114.022774
隔圳新村,22.64006571,114.0138703
上芬地铁站,22.64428107,114.0110677
960总站,22.71256178,114.133604
富民路口,22.68522346,114.1283913
新圩,22.5448797,114.5107218
航海学校,22.54649643,114.5187296
荔枝山村,22.55991539,114.5348704
深圳边检总站医院①,22.57541729,114.0986041
深圳软件园,22.5493631,113.9355025
龙华电信大厦,22.65191391,114.0203913
元芬村,22.65425115,114.0006739
高峰学校,22.65615218,114.0055126
龙胜大厦,22.65039253,114.0115282
五米阳光,22.65329106,114.0159804
樟坑村口,22.61583798,114.0339535
长圳路口,22.72058452,113.9037344
雅兰新村,22.62528935,114.1485783
吉厦村,22.61671355,114.1540351
黄贝派出所,22.55296331,114.13031
大布头,22.71785233,114.0606899
松坪村三期,22.56288099,113.9510725
科陆大厦,22.56461046,113.9380166
凤凰东发幼儿园,22.75995009,113.9116625
张屋村,22.74040755,113.9292814
庙溪新村,22.7445838,114.05365
观澜街道执法队,22.75078774,114.0345486
东城智居中心,22.77379842,114.3137939
横岭总站,22.77189865,114.343377
大康福田村,22.64946819,114.2405974
桂庙站,22.52843693,113.9272264
阳光粤海大厦,22.53523502,113.9377858
深大地铁站,22.54029756,113.938984
深云村①,22.55930413,113.9857977
万科城实验学校,22.65031943,114.0613677
龙华汽车站东,22.67244169,114.0281473
科技园②,22.54310623,113.9401453
侨城坊,22.55475869,113.9738301
天鹅堡,22.5519742,113.9771973
帝景园,22.54552221,113.9319014
军休二所,22.56415325,113.9616005
市车管所,22.56305102,113.9658925
龙井路口,22.56333041,113.9672166
田厦村,22.53330669,113.9139717
桃园南新路口,22.53561663,113.9151694
常兴新村,22.53371008,113.9159474
高新南地铁站,22.53580982,113.9441622
科技南路,22.53362711,113.945054
阳光带海滨城,22.52965526,113.9474516
中兴通讯①,22.53926719,113.9433841
中洲控股中心大厦,22.51886457,113.9277646
莲塘梧桐苑总站,22.56106529,114.1769274
闸口,22.4700795,113.877285
沙湾路北,22.60826093,114.1594893
华南城总站,22.6748432,114.1263167
良安田,22.66519649,114.1444422
龙胜地铁站北,22.64611822,114.0092011
赤岭头村,22.65205621,114.0051169
元芬地铁站,22.66027571,113.9994167
YKK拉链厂,22.70945017,113.8001155
波托菲诺,22.55027466,113.9721992
南山第二实验学校,22.55255525,113.9705029
彩虹科技大厦,22.55732194,113.936402
松岗塘下涌,22.81015698,113.8440704
宝华厂,22.71929124,113.8515827
樟坑三区,22.61651118,114.0354886
惠鑫公寓,22.60371647,114.0414601
景龙中环龙雷路口,22.64745608,114.0188581
金盈新村,22.67528388,113.9976173
岗头路口总站,22.64529944,114.0760765
上横朗路口,22.6801999,113.9762194
坂田手造文化街,22.61941152,114.0603256
光雅园,22.61934968,114.0582225
龙华总站,22.68186249,114.0196241
岗贝居民小组,22.70909007,114.2357152
石井路口,22.69278826,114.374438
龙背小学,22.68900102,114.3532307
麻布村,22.5753908,113.8681966
西乡麻布社区,22.57432102,113.8674041
民生路口,22.78576717,113.9071653
世峰工业区,22.78938516,113.906687
塘家市场,22.73714983,113.9323988
塘家社区,22.7353964,113.9329953
塘家第一工业区,22.7329342,113.9335629
八斗路口,22.64895193,114.2387979
大万村,22.64848045,114.23671
科技中一路,22.5473777,113.9308393
凯丽花园,22.54555479,113.9346537
龙井综合楼,22.56219064,113.9682693
深职院留仙洞校区,22.58317382,113.9343576
南方科技大学医院,22.5834491,113.9444698
西丽南路,22.57850106,113.9485407
协和深圳医院,22.53540655,113.9175789
大新小学,22.53759399,113.9102225
南头街道办,22.53945001,113.9116304
创维大厦,22.539918,113.9449358
高新公寓,22.537799,113.9449959
天鹅堡东,22.54820134,113.9772454
滨海之窗,22.52489767,113.9323143
南庆街,22.54669094,114.1134853
福田保税区总站（桂花路）,22.51369698,114.0549517
福保桂花苑南,22.51089014,114.0438134
福源花园,22.51235424,114.0492346
大鹏总站,22.59912767,114.4686588
大梅沙,22.60191297,114.3054458
惠联百货,22.5969886,114.4714351
同乐工业区,22.71951791,114.3010471
坪山田头总站,22.69454738,114.3926411
五区总站,22.5612443,113.9032713
鹤洲学校,22.6312453,113.8576031
源盛路北,22.72559396,114.2859257
龙东公园,22.72235436,114.2855752
仁安医院,22.7229681,114.25153
金碧东纵路口,22.69250006,114.3321244
东方信息港,22.55736527,113.9390228
南山中英文学校,22.54128403,113.9619812
美庐锦园,22.53891539,113.9618965
西部福永事业部,22.72481347,113.7793035
恒兆工业区路口,22.7938477,113.832383
恒兆工业区,22.79376131,113.8321594
富美居,22.81451308,113.8770207
居乐苑,22.77067184,113.8484849
龙门市场,22.75637108,113.8632373
侨香三道南,22.55032766,114.0050147
盐田街道办,22.5913045,114.2503879
半山溪谷,22.58940033,114.2378709
望桐桂花路口,22.60705227,114.1643635
新田村,22.60308971,114.1749123
公明建材市场,22.79330537,113.901923
上村居委会,22.79802506,113.8938293
西田社区,22.79940966,113.8944748
台本五金厂,22.81227299,113.8893251
新曲村,22.6962104,114.4036394
赛诺生,22.5514131,113.9316962
直升机场,22.56027798,113.9292738
科技北二路,22.56063427,113.9342611
中山园,22.56195349,113.9187948
西丽社区②,22.57733549,113.9493116
西丽法庭①,22.58112772,113.9494681
新围村,22.58322065,113.9461502
星海名城,22.5409659,113.9100403
南贸市场,22.53656722,113.9143545
南山欢乐颂,22.53796801,113.9145293
南新深南天桥①,22.54070538,113.9151111
中科大厦,22.54187519,113.9481018
大冲②,22.54337274,113.9463974
鹤洲总站,22.6268154,113.8551028
